site,date,net,month,matcode
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
PLQ,07/27/22,HOPS,7,nf
BLH,07/30/22,GIL10,7,nf
HEK,06/22/22,GIL10,6,nf
DAG,07/26/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
PYR,05/19/22,GIL20,5,nf
TAM,07/31/22,GIL10,7,nf
TAM,06/21/22,GIL10,6,nf
PYR,07/28/22,GIL20,7,nf
PYR,07/28/22,GIL20,7,nf
PYR,07/28/22,GIL20,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PYR,07/28/22,HOPS,7,nf
PYR,07/28/22,HOPS,7,nf
PYR,06/28/22,GIL10,6,nf
TAM,07/31/22,GIL20,7,nf
PLQ,05/26/22,GIL20,5,nf
TAM,07/31/22,GIL10,7,nf
PLQ,07/27/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
ABY,07/29/22,HOPS,7,nf
ABY,07/29/22,HOPS,7,nf
ABY,07/29/22,HOPS,7,nf
ABY,07/29/22,HOPS,7,nf
ABY,07/29/22,HOPS,7,nf
ABY,07/29/22,HOPS,7,nf
DAG,07/26/22,GIL10,7,nf
PLQ,05/26/22,GIL10,5,nf
DAG,06/23/22,GIL30,6,nf
PYR,06/28/22,GIL10,6,nf
BLH,07/30/22,GIL10,7,nf
ABY,06/25/22,GIL10,6,nf
HEK,07/25/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
DAG,07/26/22,GIL10,7,nf
PEP,07/23/22,GIL10,7,nf
PEP,07/23/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
BLH,07/30/22,GIL10,7,nf
PEP,06/16/22,GIL10,6,nf
TAM,05/04/22,GIL30,5,nf
PLQ,05/26/22,GIL20,5,nf
PLQ,05/26/22,GIL20,5,nf
DAG,06/23/22,GIL10,6,nf
NTS,07/24/22,GIL10,7,nf
PLQ,05/26/22,GIL20,5,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL20,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,GIL10,7,nf
TAM,07/31/22,HOPS,7,nf
TAM,07/31/22,HOPS,7,nf
TAM,07/31/22,HOPS,7,nf
BLH,07/30/22,GIL10,7,nf
ABY,06/25/22,GIL10,6,nf
TAM,07/31/22,GIL20,7,nf
DAG,06/23/22,GIL20,6,nf
PEP,07/23/22,GIL10,7,nf
PYR,07/28/22,GIL10,7,nf
PEP,07/23/22,GIL10,7,nf
ABY,05/22/22,GIL20,5,nf
DAG,07/26/22,GIL10,7,nf
ABY,07/29/22,GIL10,7,nf
DAG,07/26/22,GIL20,7,nf
BLH,07/30/22,GIL10,7,nf
NTS,05/23/22,GIL10,5,nf
PEP,06/16/22,GIL10,6,nf
NTS,07/24/22,GIL10,7,nf
DAG,06/23/22,GIL20,6,nf
TAM,05/04/22,GIL20,5,nf
ABY,05/22/22,GIL20,5,nf
DAG,06/23/22,GIL10,6,nf
PEP,05/18/22,GIL20,5,nf
